topic_id,macro_theme_id,top_words,n_docs
284,4,"submitted, ferreira, dissertao, helena, santos, silva, artigo, tese, specimen, maria",740
285,0,"ee, tho, thc, oe, ill, ae, ol, th, ere, ot",740
286,0,"fad, repair, electron transfer, domain, cofactor, excited, dimer, phytochrome, domains, conformational",739
287,0,"biology ecology, covers, overview, natural enemies, enemies, environmental requirements, diagnosis, identity, dispersal, ecology",736
288,0,"germline, rnas, transposon, germ, silencing, biogenesis, transposons, drosophila, rna, small rnas",732
289,0,"transporter, transporters, nitrate, ca2, highaffinity, channel, vacuolar, transport, arabidopsis, plasma membrane",732
290,0,"antibody, monoclonal, detection, immunoassay, ota, elisa, antibodies, afb1, ngml, monoclonal antibody",731
291,1,"chromosome, chromosomes, translocation, translocations, karyotype, cytogenetic, sperm, chromosomal, fish, probes",724
292,0,"rats, liver, cypermethrin, kidney, diazinon, chlorpyrifos, glutathione, mgkg, malathion, liver kidney",724
293,4,"specimen, collectors, volunteer, aggregated, global biodiversity, natural history, package, claims, facility, held",718
294,0,"centromere, centromeric, chromatin, h3, histone, figure, assembly, chromosome, segregation, satellite",715
295,6,"search, biochem, icon, pubmed google, trans, pubmed, cite, soc, google scholar, scholar",713
296,0,"its2, barcoding, barcode, rbcl, dna, sequences, authentication, identification, spacer, phylogenetic",712
297,0,"urban agriculture, urban, agriculture, agricultural, agricultural machinery, leisure, machinery, forward, supervision, organic agriculture",709
298,0,"rats, sperm, testosterone, male, mgkg, extract, male rats, spermatozoa, motility, testicular",702
299,6,"score, crossref, updated, ind, options, attention, text, eng, article, share",701
300,0,"cdna, bp, sequence, amino, cloned, open reading, reading, amino acid, fulllength, acid sequence",701
301,0,"combining ability, combining, heterosis, additive, gca, parents, restorer, lint, diallel, lines",698
302,0,"sti, gmp, indices, drought, tolerance index, genotypes, ssi, mp, drought tolerance, wheat genotypes",698
303,0,"pal, ppo, susceptible, resistant, peroxidase, phenylalanine, inoculation, activities, polyphenol oxidase, enzymes",697
304,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",694
305,0,"patients, patient, surgery, diagnosis, artery, valve, surgical, clinical, coronary, case",689
306,0,"pasture, grazing, pastures, stocking, livestock, australia, profitability, forage, perennial, fertiliser",688
307,0,"herbicides, glyphosate, herbicide, ha1, selectivity, phytotoxicity, ai, 24d, atrazine, postemergence",687
308,0,"contractions, contraction, relaxation, rat, smooth muscle, rings, microm, ileum, contractile, smooth",686
309,0,"lint, characters, correlation, germplasm resources, boll, coefficient, traits, phenotypic, phenotypic traits, principal",682
310,0,"albicans, antifungal, candida, candida albicans, antifungal activity, mic, extract, inhibition zone, inhibitory, rubrum",682
311,0,"mice, malaria, immune, cells, macrophages, innate, parasite, infection, immunity, cells expressing",680
312,0,"gene flow, flow, transgene, pollen, gm, transgenic, wild, oilseed rape, transgenes, relatives",680
313,6,"oxford, published 01, academic, google scholar, scholar, google, works, author, journal article, pages",678
314,6,"annals, botany, pubmed google, journal article, pubmed, published 01, pages, oxford, academic, google scholar",672
315,0,"nematode, nematodes, cyst, parasitism, effectors, rootknot, cyst nematode, giant, effector, incognita",670
316,0,"covers, identity, vectors, affected, virus, distribution, intermediate, hosts, information, leaf curl",658
317,1,"bradyrhizobium, rhizobium, rhizobia, strains, 16s, rhizobial, rrna, 16s rrna, nodules, japonicum",654
318,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",651
319,6,"entomology, journal, journal article, pubmed google, published 01, pubmed, pages, oxford, academic, google scholar",648
320,0,"populao, portugal, rea, ocorrncia, extenso, nacional, planta, conservao, habitat, apenas",646
321,0,"industry, flower, forward, countermeasures, situation, problems, industry development, industrialization, suggestions, banana",644
322,0,"fine root, fine, forests, stoichiometry, nutrient, ecosystems, deposition, limitation, resorption, cycling",640
323,0,"control effect, weeds, control effects, herbicides, herbicide, dosage, broadleaf, ec, weed, wp",638
324,4,"country, datasets, poland, switzerland, records constituent, alien, dataset, terms dataset, query taxonkey, licensed restrictive",636
325,0,"ja, ei, sen, tai, ole, ka, ning, sit, ny, jo",635
326,0,"firmness, vibration, apples, compression, acoustic, force, mechanical, damage, drop, impact",634
327,0,"pesticide residues, residues, pesticides, pesticide, residue, chlorpyrifos, ddt, samples, vegetables, endosulfan",622
328,0,"pesticide, exposure, pesticides, prenatal, 95 ci, exposures, ci, 95, children, birth",614
329,0,"cholesterol, total cholesterol, rats, ldl, cholesterol levels, hdl, triglyceride, high fat, lipoprotein, lipid",612
330,0,"sowing, sown, sowing dates, dates, spacing, november, fortnight, seed yield, 15th, crop sown",610
331,0,"mycotoxins, aflatoxins, mycotoxin, contamination, aflatoxin, food feed, toxins, zearalenone, commodities, ochratoxin",608
332,0,"editing, crisprcas9, genome editing, crispr, palindromic, genome, targeted, gene editing, mutations, clustered",604
333,0,"runoff, hydrological, river, watershed, lid, basin, flood, groundwater, rainfall, water quality",600
334,0,"controller, fuzzy, greenhouse, intelligent, temperature humidity, humidity, greenhouse environment, control, nonlinear, temperature control",600
335,0,"mgkg, mice, maze, extract, sedative, anxiety, locomotor, swimming, epilepsy, sleep",595
336,1,"row, rows, spacings, spacing, seeding, plant population, row spacing, yields, planting, seeding rate",594
337,0,"panicle, grains panicle, panicle length, tillers, tillers plant, genetic advance, heritability, yield plant, advance, grain yield",590
338,4,"states america, country, america, united states, united, states, continent, includes records, containing species, records constituent",589
339,0,"dissertao, federal santa, programa, cincias, universidade, santa catarina, catarina, universidade federal, centro, engenharia",588
340,0,"nerve, agents, decontamination, weapons, agent, hd, mustard, chemical, detection, organophosphorus",587
341,0,"x0d, cep, universidade, email, engenharia, brasil, federal, universidade federal, departamento, x0d x0d",586
342,0,"nematode, nematodes, trophic, food web, abundance, soil, community, communities, feeders, genera",585
343,0,"biosynthetic, biosynthesis, natural products, engineering, pathway, diphosphate, biosynthetic pathways, p450, synthetic biology, biosynthetic pathway",581
344,28,"ofthe, inthe, ina, synthesis, ethylene, cells, strains, reductase, nodules, invitro",579
345,0,"leaf area, width, length width, leaf, lw, area, equations, equation, linear, leaf length",579
346,0,"blast, bph, resistance genes, resistance, bb, bacterial blight, resistance gene, resistant, markerassisted, blight",578
347,0,"soils, soil samples, clay, boron, organic carbon, zn, adsorption, soil, kg1, mg kg1",573
348,0,"colchicine, tetraploid, diploid, polyploidy, tetraploids, ploidy, polyploid, doubling, induction, diploids",573
349,0,"chloroplast, bp, singlecopy, proteincoding, proteincoding genes, genome, trna, inverted, phylogenetic, single copy",572
350,12,"rocks, shale, sandstone, limestone, fault, creek, formations, basin, formation, feet",570
351,0,"plantas, resistncia, em, espcies, foram, em plantas, foi, com, tabaci, por",567
352,0,"repair, radiation, irradiation, breaks, dna, ionizing, let, irradiated, ionizing radiation, aberrations",562
353,0,"ds m1, ds, m1, irrigation water, salinity, electrical conductivity, electrical, saline water, conductivity, irrigation",562
354,12,"deposits, sediments, pleistocene, glacial, pollen, poland, quaternary, upper, fig, lake",560
355,0,"medicinais, tratamento, estudos, literatura, scielo, uso, sade, bases, uma, dados",559
356,0,"antifungal, extracts, antifungal activity, mycelial, mycelial growth, inhibition, alternaria, plant extracts, solani, oxysporum",559
357,3,"edited, reviewed article, ed, book, reviewed, books, vol, eds, article, physiology",558
358,6,"heredity, journal, published 01, pubmed google, journal article, pubmed, pages, oxford, academic, google scholar",557
359,0,"spectroscopic, compounds, nmr, compound, structures, isolated, elucidated, isolated compounds, 1d, 1d 2d",554
360,4,"cyperus, datasets, dataset, terms dataset, query taxonkey, restrictive terms, licensed restrictive, included download, download licensed, individual datasets",549
361,0,"ir, proc, bei, vis, nei, lap, su, tak, po, pat",549
362,0,"sade, prticas, medicinais, conhecimento, da, medicina, sus, uma, dos, estudo",548
363,4,"submitted, null, antnio, marco, ramos, marcos, silva, oliveira, da silva, dissertao",544
364,10,"subclass, origin, family, native, family asteraceae, cultivated, inflorescence, scrophulariaceae, asteraceae, anthesis",543
365,0,"aflatoxin, m1, milk, milk samples, ngl, cheese, raw milk, samples, afm, contamination",540
366,0,"pesticide, pesticides, farmers, pesticide use, use pesticides, ppe, handling, workers, awareness, health",539
367,0,"fluecured, tobacco, aroma, fluecured tobacco, tobacco leaves, curing, nicotine, tobacco leaf, chemical components, barn",538
368,3,"plant cell, vol, pp, cell, dec, oct, robert, jun, arabidopsis, mar",537
369,16,"13n, ee, taxa, dna dna, dahliae, gr, perforatum, mtdna, plt0001, csa",536
370,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",535
371,1,"trifluralin, herbicides, postemergence, kgha, herbicide, nn, preemergence, weed control, aiha, metribuzin",533
372,0,"signs, clinical signs, horses, clinical, poisoning, died, lesions, cattle, sheep, ingestion",533
373,0,"trabalho, objetivo, avaliar, trabalho foi, objetivo deste, foi avaliar, deste trabalho, cultivares, trabalho teve, teve",533
374,0,"energy transfer, excitation, antenna, complexes, transfer, quantum, excited, electronic, energy, coherence",533
375,0,"false false, grid, roman, false, 0cm, xnone, shading, definitions, style, span",532
376,0,"pharmacokinetic, pharmacokinetics, administration, oral administration, rat, absorption, plasma, oral, rats, intestinal",530
377,0,"germination, salinity, nacl, germination percentage, salt, priming, seedling, mpa, seedling growth, osmotic",529
378,1,"lectin, lectins, agglutinin, binding, affinity, concanavalin, affinity chromatography, glycoproteins, kda, erythrocytes",527
379,0,"fatty, tag, lignin, fatty acids, fatty acid, desaturase, triacylglycerol, acyltransferase, transgenic, acids",527
380,0,"pro, je, tak, po, pi, na, ze, od, ve, ale",524
381,21,"botanist, botany, botanical, herbarium, botanists, museum, century, professor, letters, expedition",523
382,1,"channels, ca2, channel, currents, voltage, membrane, mv, inward, potentials, guard",522
383,0,"gastric, ulcer, ulcers, rats, mgkg, mucosal, aspirin, extract, ethanol, mucosa",521
384,0,"je, za, bio, su, od, iz, te, na, dana, ili",519
385,4,"false, datasets, dataset, terms dataset, restrictive terms, licensed restrictive, included download, download licensed, individual datasets, datasets included",518
386,0,"biology ecology, covers, ecology, identity, biology, distribution, information, eragrostis, carex, sedum",515
387,6,"score, crossref, updated, pdf, attention, eng, text, news, november, article",515
388,0,"marine, fish, trophic, reef, isotope, fishing, fishes, isotopic, stable isotope, prey",515
389,21,"said, just, like, page, man, tell, want, didnt, know, end",514
390,0,"sie, ze, si, ich, ale, tak, na, od, po, lat",513
391,0,"machine, peeling, rpm, speed, cassava, cutting, harvesting, threshing, drum, kgh",513
392,0,"inoculation, rhizobium, bradyrhizobium, brasilense, nodulation, nodule, japonicum, azospirillum brasilense, azospirillum, inoculant",512
393,0,"released, peach, fresh market, batsch, prunus persica, persica batsch, breeding program, prunus, persica, grape",510
394,4,"button, pdf, save, available, action, access, provided, current information, archival, university minnesota",508
395,1,"polysaccharide, galactose, residues, polysaccharides, hydrolysis, arabinose, oligosaccharides, chains, methylation, backbone",506
396,0,"rice, sri, rice production, transplanting, rice cultivation, paddy, million, labour, intensification, farmers",505
397,0,"gravity, tilt, visual, motion, subjects, vertical, orientation, task, movements, acceleration",504
398,0,"espcies, especies, das espcies, levantamento, famlia, gnero, brasil, chave, distribuio, estado",504
